Gender,Job,Purchase,label
0,15,7960,2
0,15,5139,2
0,15,2102,2
0,2,7433,2
0,2,2949,2
0,2,11432,2
0,2,12882,2
0,7,20807,2
0,7,8141,2
0,7,12074,2
0,7,5943,2
0,7,15734,2
0,7,15476,2
0,7,7966,2
0,19,5321,1
0,19,11447,1
0,19,5471,1
0,17,11585,2
0,11,8270,2
0,11,8210,2
0,11,12744,2
0,11,5451,2
0,11,1722,2
0,11,6910,2
0,11,1388,2
0,11,9648,2
0,11,5267,2
0,11,4227,2
0,11,2084,2
0,11,573,2
0,11,7967,2
0,11,5259,2
1,2,9691,2
1,2,8314,2
1,2,13508,2
1,2,8079,2
1,2,10670,2
1,2,10763,2
1,2,3345,2
1,2,12020,2
1,2,15509,2
1,2,11435,2
1,2,8168,2
1,2,3808,2
1,2,8274,2
1,2,6143,3
1,2,7981,3
1,2,6890,3
1,2,5863,3
1,2,20142,3
1,2,19095,3
1,2,17338,3
1,2,11892,3
1,2,5308,3
1,2,15678,3
1,2,5452,3
0,12,8880,2
0,12,19471,2
0,12,8020,2
0,17,4263,3
0,17,4544,3
0,17,1429,3
0,17,3167,3
0,17,11765,3
0,17,4560,3
0,17,1722,3
0,17,4453,3
0,17,947,3
0,17,11359,3
0,17,16368,3
0,17,6166,3
0,17,8097,3
0,17,3648,3
0,17,8378,3
0,17,11813,3
0,17,10974,3
0,17,10677,3
0,17,3876,3
0,17,15170,3
0,17,15896,3
0,17,7974,3
0,17,11707,3
0,17,2847,3
0,17,9894,3
0,17,13231,3
0,17,13704,3
0,17,10931,3
0,17,10657,3
0,17,2784,3
0,17,2076,3
0,17,19035,3
0,17,11654,3
0,17,7641,3
0,17,8299,3
0,17,4039,3
0,17,6397,3
0,17,7074,3
0,17,5178,3
0,17,7115,3
0,17,8776,3
0,17,2022,3
0,17,3454,3
0,17,5469,3
0,17,8535,3
0,17,9963,3
0,17,7834,3
0,17,8031,3
0,17,5959,3
0,17,5908,3
0,17,4227,3
0,17,10001,3
0,17,3142,3
0,17,2378,3
0,17,7795,3
0,17,3191,3
0,17,1758,3
0,17,6081,3
0,17,8769,3
0,17,3518,3
0,17,1974,3
0,17,6156,3
0,17,3031,3
0,17,12695,3
0,17,4042,3
0,17,3526,3
0,17,1904,3
0,17,8092,3
0,17,8760,3
0,17,8065,3
0,5,7082,3
0,4,7182,1
0,4,8578,1
0,4,15426,1
0,4,13412,1
0,4,4545,1
0,4,5398,1
0,4,4152,1
0,4,8098,1
0,4,7163,1
0,4,7988,1
0,4,7010,1
0,4,5240,1
0,4,9744,1
0,4,20445,1
0,4,7097,1
0,4,6865,1
0,4,5340,1
0,4,8712,1
0,4,7094,1
0,4,7184,1
0,4,7072,1
0,4,7171,1
0,4,4255,1
0,4,10906,1
1,4,19438,1
1,4,15921,1
1,4,7034,1
0,20,8149,2
0,20,9941,2
0,20,7763,2
0,20,7996,2
0,14,23913,2
0,14,8000,2
0,14,15218,2
0,14,7789,2
0,14,5179,2
0,7,7075,2
0,7,10043,2
0,7,7853,2
0,7,11838,2
0,7,1666,2
0,10,15720,0
0,10,15693,0
0,10,19903,0
0,10,15370,0
0,17,19097,1
0,17,20304,1
0,17,19347,1
0,17,10036,1
0,17,19684,1
0,17,16226,1
0,17,7801,1
0,12,8227,2
0,12,15396,2
0,12,13655,2
0,12,7452,2
0,12,12711,2
0,12,2984,2
1,4,6855,1
1,4,4235,1
1,4,5476,1
1,4,1620,1
1,4,11414,1
1,4,2983,1
0,1,4262,3
0,1,12326,3
0,1,5371,3
0,1,4547,3
0,1,5326,3
0,1,3594,3
0,1,3636,3
0,1,5184,3
0,1,3458,3
1,2,9985,2
0,16,4258,2
0,16,6172,2
0,16,10064,2
0,16,8141,2
0,16,6890,2
0,16,15382,2
0,19,7175,0
0,0,10908,3
0,0,13267,3
0,0,8073,3
0,0,1376,3
0,0,7746,3
1,4,19140,1
1,4,8635,1
1,1,5283,2
1,1,1945,2
1,1,3484,2
1,1,12093,2
1,1,15789,2
1,1,8334,2
1,1,11971,2
1,1,8139,2
1,1,11507,2
1,1,2060,2
1,1,7093,2
1,1,7937,2
1,1,4233,2
1,1,11662,2
1,1,6144,2
1,1,5201,2
1,1,14583,2
1,1,6084,2
1,1,5267,2
1,1,12975,2
1,1,5936,2
1,1,9856,2
1,1,12932,2
1,1,3652,2
1,1,5975,2
1,1,3667,2
1,1,6894,2
1,1,6895,2
1,1,2752,2
1,1,12757,2
1,1,8021,2
1,1,11432,2
1,1,5345,2
0,7,3678,4
0,7,5143,4
0,7,15662,4
0,7,8719,4
0,7,10013,4
1,3,3692,5
1,3,19229,5
1,3,11932,5
1,3,11560,5
1,3,11890,5
1,3,15741,5
1,1,6171,1
1,1,1876,1
1,1,6962,1
1,1,8055,1
1,1,1577,1
1,1,7070,1
1,1,5171,1
1,1,5465,1
1,1,1802,1
1,1,10147,1
1,1,3708,1
1,1,3508,1
1,1,2123,1
1,1,5871,1
1,1,6022,1
1,1,11469,1
1,1,3427,1
1,1,4169,1
1,9,10020,5
1,9,4028,5
1,9,9970,5
1,9,7114,5
1,6,2834,2
0,17,7141,6
0,20,19938,2
0,20,19226,2
0,7,6996,5
0,11,8176,2
0,11,12008,2
0,11,4240,2
0,11,15434,2
0,11,19357,2
0,11,7808,2
0,11,6683,2
0,11,4366,2
0,11,8743,2
0,11,10593,2
0,11,5474,2
0,11,7786,2
0,11,7874,2
0,11,5827,2
0,11,3745,2
0,11,16172,2
0,11,16623,2
0,11,4367,2
0,11,2316,2
0,11,4166,2
0,11,7585,2
0,11,4148,2
0,11,8298,2
1,3,15609,2
1,3,19447,2
1,3,12095,2
1,3,16149,2
1,3,3537,2
1,3,8826,2
1,3,8670,2
1,3,7873,2
1,3,6036,2
1,3,9836,2
1,3,4509,2
1,3,8061,2
1,3,8742,2
1,3,8652,2
1,3,3706,2
1,3,7011,2
1,3,19501,2
1,3,16342,2
0,13,12075,5
0,13,19668,5
1,14,9558,2
1,14,7997,2
0,17,23081,4
0,17,9704,4
0,17,8583,4
0,17,8860,4
0,1,9707,2
0,17,21237,3
0,17,11704,3
0,17,11663,3
0,17,15337,3
0,17,15301,3
0,17,11778,3
0,17,9546,3
0,17,7140,3
0,17,6974,3
0,17,12713,3
0,17,5330,3
0,17,7077,3
0,17,5187,3
0,17,3119,3
0,17,12483,3
0,17,19044,3
0,17,4124,3
0,17,15248,3
0,17,7115,3
0,17,5218,3
0,17,7444,3
0,17,6874,3
0,17,8140,3
0,5,9807,3
0,6,7950,6
0,6,9381,6
0,6,7140,6
0,6,8752,6
0,10,10886,0
0,10,7083,0
0,10,15355,0
0,10,19336,0
0,10,2900,0
0,10,5201,0
0,10,7923,0
0,17,11414,6
0,17,5285,6
0,7,5319,3
0,7,2108,3
0,7,9882,3
0,7,11571,3
0,7,15776,3
0,7,11888,3
0,7,20493,3
0,7,16698,3
0,7,12017,3
0,7,10049,3
0,7,5876,3
0,7,9763,3
0,7,7854,3
0,7,7869,3
0,7,7812,3
0,7,8105,3
0,7,7893,3
0,7,7985,3
0,7,6164,3
0,7,6044,3
0,7,5836,3
0,7,7861,3
0,7,8035,3
0,7,8863,3
0,7,7131,3
0,7,12034,3
0,7,15348,3
0,7,3865,3
0,7,3874,3
0,7,13264,3
0,7,9567,3
0,7,9943,3
0,7,7932,3
0,7,7007,3
0,7,7068,3
0,7,7014,3
0,7,3712,3
0,7,5454,3
0,7,7011,3
0,7,3694,3
0,7,5299,3
0,7,5197,3
0,7,3569,3
0,7,2170,3
0,7,5360,3
0,7,20816,3
0,7,8103,3
0,7,8036,3
0,7,6943,3
0,7,12113,3
0,7,7132,3
0,7,5456,3
0,7,5442,3
0,7,6930,3
0,7,5425,3
0,7,3557,3
0,7,6035,3
0,7,7918,3
0,1,7581,6
0,1,7077,6
0,1,4293,6
0,1,1980,6
0,10,5364,0
0,10,5447,0
0,10,15590,0
0,10,12071,0
0,10,9762,0
0,10,15488,0
0,14,10930,2
0,14,8829,2
0,14,19454,2
0,14,11807,2
0,14,15718,2
0,14,15168,2
0,14,7381,2
0,14,4682,2
0,14,5227,2
0,14,19704,2
0,14,8643,2
0,14,7116,2
0,14,7098,2
0,14,7047,2
0,14,5357,2
0,14,3471,2
0,14,3588,2
0,14,5171,2
0,10,5173,1
0,10,8305,1
0,10,5289,1
0,10,8099,1
0,10,748,1
0,10,9743,1
0,10,10629,1
0,10,6871,1
0,10,15673,1
0,10,11662,1
0,10,7839,1
0,12,19450,4
0,12,15756,4
0,12,7941,4
0,13,6853,5
1,1,20154,2
1,1,7942,2
1,1,7181,2
1,1,7073,2
1,1,3495,2
1,1,8423,2
1,1,10033,2
1,1,7179,2
1,1,15609,2
1,1,9633,2
1,1,5973,2
1,1,4682,2
1,1,8141,2
1,1,7983,2
1,1,11461,2
1,1,7809,2
1,1,7840,2
1,1,7884,2
1,1,7789,2
1,1,8017,2
1,1,5863,2
1,1,5427,2
1,1,5913,2
1,1,8041,2
1,1,11772,2
1,1,5873,2
0,6,2023,5
0,6,15385,5
0,6,1957,5
0,7,11964,2
0,7,10068,2
0,4,8142,1
0,4,5412,1
0,4,7159,1
0,17,7090,3
0,2,12122,3
0,1,15585,2
0,1,7094,2
0,1,15385,2
0,0,4150,3
0,0,19642,3
0,0,13279,3
0,0,15783,3
0,0,15688,3
0,0,7983,3
0,0,11547,3
0,0,7989,3
0,0,7048,2
1,9,7856,5
1,9,6092,5
1,9,11454,5
1,9,10482,5
1,9,560,5
1,9,8661,5
1,9,13352,5
1,9,8137,5
1,9,7930,5
1,9,7012,5
1,9,7129,5
1,9,6906,5
1,9,9896,5
1,9,8016,5
1,9,13328,5
1,9,9543,5
1,9,12531,5
1,9,21054,5
1,3,7868,3
1,3,4675,3
0,4,8587,1
0,4,5143,1
0,4,8302,1
0,4,3489,1
0,4,9892,1
0,4,8753,1
0,1,19476,5
1,13,23343,6
1,13,9770,6
1,13,8106,6
1,13,8896,6
1,13,11966,6
1,13,10618,6
1,13,5369,6
0,10,12919,0
0,10,12843,0
0,10,10712,0
0,19,15631,4
0,19,15201,4
0,19,11984,4
0,19,6164,4
0,19,11837,4
0,19,4698,4
0,4,3594,1
0,4,6869,1
0,4,2106,1
0,4,7100,1
0,0,2814,3
0,0,1777,3
0,16,8797,5
0,3,9880,2
0,3,9932,2
0,3,9780,2
0,3,8875,2
0,3,6879,2
0,3,20301,2
0,3,4006,2
0,3,19998,2
1,7,15473,3
1,7,16245,3
0,4,1485,1
0,4,15364,1
0,4,15441,1
0,4,11866,1
0,4,15898,1
0,4,8157,1
0,4,7743,1
0,4,15702,1
0,4,11475,1
0,4,7715,1
0,4,4318,1
0,4,4228,1
0,4,7962,1
0,4,4313,1
0,4,8182,1
0,4,4128,1
0,4,17175,1
0,4,4687,1
0,4,7791,1
0,4,3949,1
0,4,8340,1
0,4,9764,1
0,4,5262,1
0,4,7048,1
0,4,3470,1
0,4,5288,1
0,4,3433,1
0,4,3714,1
0,4,5203,1
0,4,1737,1
0,4,1906,1
0,4,1763,1
0,4,12654,1
0,4,15934,1
0,4,11717,1
0,4,2042,1
0,4,15302,1
0,4,4544,1
0,4,3940,1
0,4,6123,1
0,4,394,1
0,4,4239,1
0,4,736,1
0,4,1797,1
1,3,15439,3
1,3,8661,3
1,3,19212,3
1,3,1819,3
1,3,19183,3
1,3,7874,3
1,3,9980,3
1,3,8620,3
1,3,7045,3
1,3,13188,3
0,4,10904,2
0,4,4190,2
0,4,4285,2
0,4,15369,2
0,4,3845,2
0,4,2186,2
0,4,13024,2
0,4,9947,2
0,4,6899,2
0,4,5417,2
0,4,7072,2
0,4,5248,2
0,4,5350,2
0,4,6354,2
0,4,5208,2
0,4,5197,2
0,4,5143,2
0,4,3470,2
0,4,1969,2
0,4,1839,2
0,0,15839,4
0,4,20238,1
0,4,7992,1
0,4,3065,1
0,4,8036,1
0,4,1524,1
0,4,19573,1
0,4,7814,1
0,4,3519,1
0,4,8876,1
0,4,3575,1
0,4,5428,1
0,4,8883,1
0,4,6961,1
0,4,9881,1
0,4,9795,1
0,4,3676,1
0,4,15587,1
0,4,9091,1
0,4,19641,1
0,4,8128,1
0,4,15332,1
0,4,13050,1
0,4,2072,1
0,4,1471,1
0,4,3147,1
0,4,2122,1
0,4,8843,1
0,4,8604,1
0,4,3756,1
0,4,5321,1
0,4,5314,1
0,4,7947,1
0,4,6106,1
0,4,5379,1
1,2,8709,6
1,2,7006,6
1,2,9741,6
1,2,3899,6
1,2,6973,6
1,2,9984,6
1,2,7812,6
1,2,19579,6
1,2,19028,6
1,2,12005,6
1,2,15523,6
0,17,19368,2
0,17,11520,2
0,17,15773,2
0,16,19121,3
0,16,9828,3
0,16,12092,3
0,16,15934,3
0,16,9899,3
0,16,4504,3
0,16,10000,3
0,16,2392,3
0,16,19455,3
0,16,8607,3
0,16,9775,3
0,16,9714,3
0,16,6110,3
0,16,12430,3
0,16,7035,3
0,16,5916,3
0,16,8582,3
0,16,8046,3
0,7,5378,2
0,7,8630,2
0,7,8830,2
0,7,11639,2
0,7,19050,2
0,7,15915,2
0,7,11779,2
0,7,4509,2
0,7,11709,2
0,7,4148,2
0,7,6947,2
0,7,5365,2
0,7,6934,2
0,7,9932,2
0,0,19326,2
0,0,7362,2
0,0,19602,2
0,0,19077,2
0,0,7945,2
0,0,19212,2
0,0,19138,2
0,0,19193,2
0,7,15552,2
0,7,6886,2
0,7,6891,2
0,7,12745,2
0,4,19597,1
0,4,19546,1
0,4,19404,1
0,4,11815,1
0,4,2151,1
0,4,9841,1
0,4,8044,1
0,19,3437,0
0,19,8017,0
0,19,3681,0
0,19,8618,0
0,19,1986,0
0,19,6947,0
0,19,5292,0
0,19,5280,0
0,13,8304,6
0,16,12637,5
0,16,19007,5
0,16,7002,5
0,16,2074,5
0,16,5241,5
0,16,16664,5
0,16,7077,5
0,16,7865,5
0,16,3149,5
0,16,8012,5
0,16,2378,5
1,9,8671,2
1,9,8652,2
1,9,9754,2
1,9,12075,2
1,9,7089,2
1,9,3110,2
0,6,7936,4
1,12,8796,2
1,12,3673,2
1,12,15322,2
1,12,1744,2
1,12,3373,2
0,4,7966,2
0,4,3755,2
0,4,13011,2
0,4,19083,2
0,4,7862,2
0,4,7193,2
0,4,19029,2
0,4,19225,2
0,4,9950,2
0,4,9736,2
0,4,8105,2
0,4,1431,2
0,4,10820,2
0,4,1089,2
0,4,10894,2
0,4,2852,2
0,4,957,2
0,4,750,2
0,4,8284,2
0,4,5350,2
0,4,8021,2
0,4,7867,2
0,4,9877,2
0,4,7162,2
0,4,1756,2
0,4,9756,2
0,4,4217,2
0,4,12957,2
0,20,11651,3
0,20,19619,3
0,20,7682,3
0,20,5206,3
0,20,5186,3
0,20,7094,3
0,14,15892,5
0,14,15241,5
1,20,6919,4
1,2,6871,4
1,0,3969,1
1,0,7143,1
1,0,5145,1
1,0,8799,1
1,0,19141,1
1,0,8899,1
1,0,11509,1
1,0,7878,1
1,14,8769,2
0,14,9941,6
1,1,3634,4
1,1,5154,4
1,1,7015,4
1,1,6991,4
1,1,9623,4
1,1,5270,4
1,1,20214,4
1,1,6177,4
1,1,5888,4
1,1,16229,4
1,1,11958,4
1,1,9795,4
0,16,5979,5
0,16,8125,5
0,16,8242,5
1,20,11622,2
1,20,8109,2
1,20,15815,2
1,20,5436,2
1,20,8248,2
1,20,8523,2
1,20,6985,2
1,20,2056,2
1,20,5435,2
1,20,18799,2
1,20,5266,2
1,20,19590,2
1,20,8093,2
1,20,19374,2
1,20,7774,2
1,20,1469,2
1,20,3476,2
1,20,8039,2
0,10,5428,0
0,10,11020,0
0,10,2871,0
0,10,4207,0
0,10,6023,0
0,14,2947,2
0,14,5907,2
0,14,15517,2
1,0,10677,4
0,1,7125,3
0,1,8131,3
0,1,7052,3
0,1,15432,3
0,10,12467,0
0,10,8345,0
0,10,5967,0
0,10,8199,0
0,10,20769,0
0,10,9922,0
0,10,7793,0
0,10,6174,0
0,10,5986,0
0,10,7023,0
0,10,5359,0
0,10,3172,0
0,10,1368,0
0,10,12918,0
0,6,7834,5
1,0,8733,5
1,3,7834,3
1,3,8326,3
1,3,6907,3
1,3,5348,3
1,3,9913,3
1,3,5405,3
1,3,7027,3
1,3,8120,3
1,3,3549,3
1,3,8429,3
1,3,15767,3
1,3,8897,3
0,7,3601,3
0,7,8010,3
0,7,5887,3
0,7,19220,3
0,7,19138,3
0,7,15202,3
0,7,15301,3
0,7,11737,3
0,7,20292,3
0,7,20192,3
0,7,20047,3
0,7,3700,3
0,7,8309,3
0,7,589,3
0,7,11495,3
0,10,16294,0
0,11,16846,4
0,11,4618,4
0,12,3578,2
0,12,6988,2
0,12,2861,2
0,12,8051,2
0,12,15679,2
0,12,4626,2
0,12,5940,2
0,12,9881,2
0,12,8854,2
0,12,5166,2
0,12,7938,2
0,12,11787,2
0,12,4217,2
0,12,3627,2
0,12,5469,2
0,11,19218,5
0,11,16085,5
0,11,15440,5
0,11,4087,5
0,11,7788,5
0,11,15294,5
0,11,5939,5
0,11,2014,5
0,4,6101,2
0,4,19297,2
0,4,7629,2
0,4,5923,2
0,4,8607,2
0,4,9786,2
0,4,13219,2
0,4,2765,2
0,4,19607,2
0,4,7719,2
0,4,20319,2
0,4,20615,2
0,4,16808,2
0,4,7570,2
0,4,1680,2
0,4,7368,2
0,1,7963,3
1,1,5424,6
1,1,7974,6
1,1,7940,6
0,0,9819,3
0,0,18988,3
0,0,3458,3
0,0,9847,3
0,0,19356,3
0,0,2996,3
0,0,11649,3
0,0,4325,3
0,0,9751,3
0,1,8590,0
0,1,19234,0
0,1,6021,0
0,1,8141,0
0,1,8829,0
0,1,3502,0
0,1,8016,0
0,1,6041,0
0,1,5425,0
0,1,5151,0
0,1,2833,0
0,1,5406,0
0,1,3697,0
0,4,19538,1
0,4,19038,1
0,4,20538,1
0,4,16211,1
0,4,5401,2
0,4,7079,2
0,4,5971,2
0,4,13374,2
0,4,16433,2
0,4,11894,2
0,4,5455,2
0,4,10777,2
0,4,6195,2
0,4,3634,2
0,4,6179,2
0,4,8403,2
0,4,7612,2
0,4,12472,2
0,4,11647,2
0,4,15511,2
0,4,13020,2
0,4,3190,2
0,4,3199,2
0,4,15308,2
0,4,15317,2
0,4,4177,2
0,4,6951,2
0,4,5330,2
0,4,5229,2
0,4,7916,2
0,4,3323,2
0,4,7147,2
0,4,3687,2
0,4,3765,2
0,4,3109,2
0,4,13574,2
0,4,4453,2
0,4,4525,2
0,4,6175,2
0,4,10058,2
0,4,3559,2
0,4,6986,2
0,4,8119,2
0,4,9921,2
0,1,5914,3
0,1,929,3
0,1,8637,3
0,1,10023,3
0,1,17305,3
0,1,8096,3
0,1,15554,3
0,6,7779,2
0,6,7902,2
1,6,5291,2
1,6,19542,2
0,16,11533,5
0,16,7101,5
0,16,12537,5
0,16,11625,5
0,16,9901,5
0,16,6115,5
0,16,8761,5
0,16,6026,5
0,16,11510,5
0,16,13305,5
1,12,8606,3
1,12,19646,3
1,12,12117,3
1,12,15615,3
1,12,13693,3
1,12,1028,3
1,12,7894,3
1,12,12961,3
0,15,11458,6
0,15,7143,6
0,15,8060,6
0,15,15758,6
1,6,5178,3
1,6,9977,3
0,7,6170,4
0,7,8788,4
0,7,7697,4
0,7,7826,4
0,7,8576,4
0,7,8673,4
0,7,3434,4
0,7,8145,4
0,7,7038,4
1,12,20192,5
1,12,8602,5
1,12,8703,5
1,12,7932,5
1,12,15610,5
1,12,9992,5
1,4,6915,1
1,4,4266,1
1,4,5979,1
1,4,7913,1
1,4,8797,1
1,4,5208,1
1,4,1817,1
1,4,10833,1
1,4,23702,1
1,4,9728,1
1,4,3427,1
1,4,5465,1
1,4,7981,1
1,4,1745,1
1,4,8138,1
1,4,6119,1
1,4,7188,1
1,4,16312,1
1,4,9812,1
1,4,8030,1
1,4,7838,1
1,4,1704,1
1,4,16388,1
1,4,8690,1
1,4,10064,1
1,4,9862,1
1,4,16223,1
1,4,7969,1
1,4,6892,1
1,4,6882,1
0,4,6042,1
0,4,6890,1
1,4,7043,2
1,4,11750,2
1,4,4161,2
0,4,7890,1
0,4,5169,1
0,4,7160,1
0,4,6042,1
0,4,8691,1
0,4,7091,1
0,4,9979,1
0,4,12064,1
0,4,5904,1
0,4,7147,1
0,4,7010,1
0,10,11925,0
0,10,16393,0
0,10,15860,0
0,10,15421,0
0,10,15198,0
0,10,7913,0
0,10,4070,0
0,10,3051,0
0,17,16122,1
0,4,1745,1
0,4,7547,1
0,4,7179,1
0,4,19945,1
0,4,19039,1
0,4,16283,1
0,4,1418,1
0,4,5899,1
0,4,8012,1
0,4,5238,1
0,0,4494,1
0,0,7111,1
0,0,8837,1
0,0,10604,1
0,0,7128,1
0,0,5402,1
0,0,7126,1
0,0,1449,1
0,0,1426,1
0,14,3492,3
0,0,8615,2
0,0,7925,2
0,0,10995,2
0,0,3936,2
0,7,19072,5
0,7,19370,5
0,7,9782,5
0,7,15300,5
0,7,18995,5
0,7,11426,5
0,7,6929,5
0,7,9963,5
0,7,4465,5
0,7,12965,5
0,7,15790,5
0,7,9891,5
0,7,9782,5
0,7,16489,5
0,7,7867,5
0,7,7127,5
0,17,16642,3
0,17,6918,3
0,17,6910,3
0,17,19295,3
0,17,8052,3
0,17,11527,3
0,17,11474,3
0,17,3855,3
0,17,8663,3
0,17,5472,3
0,17,5294,3
0,17,5455,3
1,20,7971,3
1,20,7016,3
1,20,7187,3
1,20,8771,3
1,20,11992,3
1,20,15164,3
1,20,19586,3
1,20,7089,3
1,20,3489,3
1,20,1776,3
1,20,13362,3
0,1,11408,6
0,1,16621,6
0,1,7868,6
0,1,3717,6
0,1,10071,6
0,1,7362,6
0,1,5478,6
0,1,11800,6
0,1,7054,6
0,1,9815,6
0,1,755,6
0,1,6184,6
0,1,3879,6
0,1,16162,6
0,1,12069,6
0,1,11400,6
0,1,13047,6
0,1,5263,6
0,1,6963,6
0,1,5271,6
0,1,12228,6
0,1,7764,6
0,1,7798,6
0,1,7998,6
0,1,8816,6
0,1,5970,6
0,1,9753,6
0,1,8111,6
0,1,13218,6
0,1,2108,6
0,1,8120,6
0,0,1893,1
0,2,20216,3
0,2,18585,3
0,2,19041,3
0,2,19903,3
0,2,18968,3
0,13,5247,6
0,13,5865,6
1,17,7192,2
1,17,19173,2
1,17,8747,2
1,17,7017,2
1,17,19514,2
0,5,15435,1
0,5,15920,1
0,5,11528,1
0,5,7615,1
0,5,11706,1
0,5,5349,1
0,5,15817,1
0,5,20279,1
0,20,8021,3
0,20,16581,3
0,20,19107,3
0,20,5906,3
0,20,1558,3
0,20,3201,3
0,20,3145,3
0,20,5308,3
0,20,11584,3
0,20,16539,3
0,20,579,3
0,20,21524,3
0,20,8059,3
0,20,8254,3
0,20,5941,3
0,20,7791,3
1,0,7928,1
1,0,4099,1
1,0,10011,2
1,0,7103,2
1,0,6947,2
1,0,8830,2
1,0,5163,2
1,0,8158,2
1,0,8084,2
1,0,10661,2
1,0,16072,2
1,0,1711,2
1,0,7192,2
1,0,5285,2
1,0,6855,2
1,0,16504,2
1,0,3421,2
1,0,13198,2
0,16,15508,2
0,16,8184,2
0,16,7989,2
0,16,1722,2
0,16,8338,2
0,16,15696,2
0,16,19693,2
0,16,6147,2
0,11,15413,2
0,11,11880,2
0,11,7929,2
0,11,7874,2
0,11,11964,2
0,11,7900,2
0,11,7641,2
0,11,7997,2
0,11,5852,2
0,11,4217,2
0,11,3513,2
0,11,4087,2
0,11,4148,2
0,11,8506,2
0,11,8517,2
0,11,2321,2
0,11,4046,2
0,11,5930,2
0,11,5351,2
0,11,5474,2
0,12,5943,3
0,12,6970,3
0,12,7067,3
0,12,7074,3
0,12,15451,3
0,12,5402,3
0,12,10822,3
0,12,11541,3
0,15,12045,4
0,15,16862,4
0,15,7111,4
0,15,6191,4
0,1,7990,2
0,1,10686,2
0,1,19142,2
0,1,15477,2
0,1,11467,2
0,1,15729,2
0,1,15341,2
0,1,11538,2
0,1,8904,2
0,1,11949,2
0,1,6015,2
0,1,2827,2
0,1,5145,2
0,1,6099,2
0,1,8120,2
0,1,8891,2
0,1,3624,2
0,1,18966,2
0,1,3175,2
0,1,15196,2
0,1,15600,2
0,1,15684,2
0,1,6142,2
0,1,7780,2
0,1,6004,2
0,1,8309,2
0,1,5276,2
0,1,6058,2
0,1,2146,2
0,1,4050,2
1,20,4189,1
1,20,8091,1
1,20,4227,1
1,20,4105,1
1,20,3747,1
1,20,1415,1
1,20,11068,1
1,20,13196,1
1,20,3325,1
1,20,2307,1
1,20,2839,1
1,20,11648,1
1,20,5481,1
1,20,9894,1
1,20,15899,1
1,20,3612,1
1,20,16666,1
1,20,6159,1
1,20,5952,1
1,20,2172,1
1,20,1959,1
1,20,1719,1
1,20,7079,1
1,20,4210,1
1,20,2005,1
1,20,6561,1
1,20,5877,1
1,20,4033,1
1,20,3426,1
1,20,5996,1
1,20,11910,1
1,20,5322,1
1,20,4043,1
1,20,2210,1
1,20,4233,1
1,20,7174,1
1,20,1904,1
0,10,13632,0
0,10,8639,0
0,16,933,2
0,16,2170,2
0,16,19217,2
0,16,8051,2
0,16,20492,2
0,16,2367,2
0,16,12098,2
0,16,7098,2
0,16,6184,2
0,16,1837,2
0,16,6189,2
0,16,8135,2
0,16,6863,2
0,16,7818,2
0,16,2004,2
0,16,8121,2
0,16,6138,2
0,16,5350,2
0,16,11579,2
0,16,3647,2
0,16,4080,2
0,16,4657,2
0,16,1735,2
0,16,1477,2
0,16,5915,2
0,16,4452,2
0,16,11769,2
0,16,2055,2
0,16,4448,2
0,16,2254,2
0,16,8101,2
0,16,3049,2
0,16,4226,2
0,16,4012,2
0,16,12188,2
0,16,6047,2
0,11,13011,5
0,11,9629,5
0,11,12879,5
0,11,8026,5
0,11,3691,5
0,11,5432,5
0,13,4663,6
1,12,12108,4
1,12,15425,4
0,6,5410,2
0,6,10005,2
0,6,5889,2
0,18,15842,1
0,18,11945,1
0,18,3683,1
0,17,7092,3
0,17,8609,3
0,4,5468,1
0,4,6132,1
0,4,4203,1
0,4,15449,1
0,4,15751,1
0,4,6858,1
0,4,15700,1
0,4,7919,1
0,4,2158,1
0,4,8121,1
0,4,5916,1
0,4,15341,1
0,4,11701,1
0,4,15555,1
0,4,6878,1
0,4,9726,1
0,4,5393,1
0,4,19433,1
0,4,5163,1
0,4,13486,1
0,4,7964,1
0,4,10055,1
0,4,13226,1
0,4,8111,1
0,4,12025,1
0,4,15453,1
0,4,9727,1
0,4,3686,1
0,4,15548,1
0,4,12014,1
0,4,6897,1
0,4,2077,1
0,4,2817,1
0,4,5218,1
0,4,12120,1
0,4,5890,1
0,4,11903,1
0,13,7597,6
0,13,13001,6
0,13,8819,6
0,4,7805,3
0,4,7908,3
0,4,2048,3
0,4,5911,3
0,4,15852,3
0,4,16859,3
0,4,12707,3
0,13,3668,6
0,13,6004,6
0,13,15860,6
0,13,1710,6
0,13,16085,6
0,13,753,6
0,13,6154,6
0,13,3054,6
0,13,6880,6
0,12,2181,3
0,12,8846,3
0,12,757,3
0,12,3594,3
1,0,8873,3
1,0,7799,3
0,0,6096,2
0,0,9697,2
0,0,8810,2
0,0,8647,2
0,0,16662,2
0,0,7846,2
0,0,9718,2
0,0,6096,2
0,0,3822,2
0,0,9881,2
0,0,8004,2
0,0,8847,2
0,0,7775,2
0,0,6892,2
0,0,8140,2
0,0,11819,2
0,0,10923,2
0,0,5901,2
0,0,7848,2
0,0,4205,2
0,0,7005,2
0,0,8321,2
0,3,15201,3
0,3,10624,3
0,3,8900,3
0,3,9861,3
0,3,8809,3
0,3,19161,3
0,3,19522,3
0,3,4521,3
0,14,15580,6
0,14,15601,6
0,14,3888,6
0,14,4161,6
0,14,8945,6
0,14,3955,6
0,14,12032,6
